suburb,latitude,longitude,date,type,description
Northcote,-37.760883,145.004473,2014-05-06,UNWANTED_PHYSICAL_CONTACT,"Coming home from the night shift, a group of individuals nudged me forcefully on the steps of the library. They eventually walked off."
Port Melbourne,-37.828492,144.9356,2014-05-06,SEXUAL_ASSAULT,"Enjoying a coffee on the sidewalk, someone on an e-scooter made sexualized threats in a quiet residential cul-de-sac. I tried to ignore them."
Collingwood,-37.813272,144.999785,2014-05-06,UNWANTED_PHYSICAL_CONTACT,"Exploring the local market, a group of individuals pushed past me aggressively underneath a railway bridge. I'm shaken but okay."
Northcote,-37.768005,145.000835,2014-05-08,STREET_HARASSMENT,"Commuting during the morning rush, someone leaning against a wall blocked my path while catcalling outside a supermarket. I took a photo from a distance."
Southbank,-37.826287,144.956488,2014-05-10,SEXUAL_ASSAULT,"Just after leaving the station, a person who seemed to be following me attempted to kiss me forcefully outside a residential building. I quickly ducked into a shop."
Collingwood,-37.79598,145.000115,2014-05-11,UNWANTED_PHYSICAL_CONTACT,"Enjoying a coffee on the sidewalk, a couple arguing loudly tried to block my exit with their body outside a 24-hour gym. I felt extremely intimidated."
Essendon,-37.752564,144.907256,2014-05-12,UNWANTED_PHYSICAL_CONTACT,"Around midnight, a cyclist who stopped suddenly pushed past me aggressively outside a 7-Eleven. I felt very unsafe."
Port Melbourne,-37.835462,144.933112,2014-05-14,STREET_HARASSMENT,"After finishing dinner at a restaurant, someone leaning against a wall blocked my path while catcalling near the tram stop. I called a friend immediately."
Coburg,-37.755641,144.964135,2014-05-14,SEXUAL_ASSAULT,"Walking the dog around the block, a couple arguing loudly attempted a forced physical interaction in a quiet residential cul-de-sac. I felt extremely intimidated."
Melbourne CBD,-37.821958,144.97314,2014-05-15,SEXUAL_ASSAULT,"Heading to the gym early, a group of teenagers engaged in non-consensual touching near a historic monument. I eventually lost them in the crowd."
Footscray,-37.802848,144.907942,2014-05-16,STREET_HARASSMENT,"While waiting for the tram, two men threatened to follow me home along the Yarra River walk. I moved to a better-lit area."
Fitzroy,-37.812238,144.987058,2014-05-16,UNWANTED_PHYSICAL_CONTACT,"Just after leaving the station, a person acting erratically nudged me forcefully on the steps of the library. I kept my head down and ran."
Yarraville,-37.811269,144.893398,2014-05-19,UNWANTED_PHYSICAL_CONTACT,"Meeting friends for drinks, someone leaning against a wall stepped on the back of my shoes near a bus shelter. I kept my head down and ran."
Fitzroy,-37.796401,144.98745,2014-05-19,SEXUAL_ASSAULT,"Commuting during the morning rush, a group of individuals reached out to touch me inappropriately outside a 7-Eleven. I eventually lost them in the crowd."
East Melbourne,-37.806049,144.991645,2014-05-19,UNWANTED_PHYSICAL_CONTACT,"Walking the dog around the block, a person with their hood up grabbed my hand and wouldn't let go near a deserted construction zone. I felt very unsafe."
Toorak,-37.842265,145.024081,2014-05-19,SEXUAL_ASSAULT,"Exploring the local market, a person acting erratically attempted a forced physical interaction near the tram stop. I reported it to a nearby officer."
Toorak,-37.85396,145.017948,2014-05-20,SEXUAL_ASSAULT,"Coming back from a night out, a passerby made lewd comments while approaching near a bicycle path. I reported it to a nearby officer."
Kensington,-37.791617,144.9242,2014-05-21,SEXUAL_ASSAULT,"Exploring the local market, a stranger asking for directions tried to pull me toward a darker area outside a supermarket. I managed to run away."
Brunswick,-37.776668,144.959299,2014-05-21,UNWANTED_PHYSICAL_CONTACT,"Waiting for a rideshare to arrive, an individual who appeared intoxicated grabbed my hand and wouldn't let go outside a popular cafe. I reported it via a safety app."
Williamstown,-37.869423,144.896024,2014-05-23,STREET_HARASSMENT,"Coming back from a night out, a group of skaters mocked my appearance loudly outside a 24-hour gym. I kept my head down and ran."
Toorak,-37.835741,145.006462,2014-05-23,STREET_HARASSMENT,"Commuting during the morning rush, a stranger wearing a hoodie made persistent unwanted comments in a quiet residential cul-de-sac. I eventually lost them in the crowd."
Fitzroy,-37.806166,144.972003,2014-05-24,STREET_HARASSMENT,"During the evening rush, a person with their hood up made persistent unwanted comments near a deserted construction zone. I was left feeling vulnerable."
Docklands,-37.807763,144.938074,2014-05-26,STREET_HARASSMENT,"Passing by a construction site, an aggressive individual shouted nonsense to intimidate outside a popular cafe. I quickly ducked into a shop."
North Melbourne,-37.804502,144.939692,2014-05-26,UNWANTED_PHYSICAL_CONTACT,"While waiting for the tram, a stranger wearing a hoodie grabbed my hand and wouldn't let go near the station entrance. I was left feeling vulnerable."
Hawthorn,-37.830349,145.033625,2014-05-27,SEXUAL_ASSAULT,"Just after leaving the station, a woman in a reflective vest grabbed my waist without consent outside a popular cafe. I tried to ignore them."
Coburg,-37.752458,144.971604,2014-05-27,UNWANTED_PHYSICAL_CONTACT,"While waiting for the tram, a person with their hood up tugged on my backpack by the public restrooms. I felt very unsafe."
South Yarra,-37.831778,145.000735,2014-05-28,UNWANTED_PHYSICAL_CONTACT,"After finishing dinner at a restaurant, a lone person nudged me forcefully underneath a railway bridge. I won't be walking that way again."
Southbank,-37.82743,144.961342,2014-05-29,SEXUAL_ASSAULT,"During the evening rush, a delivery driver made explicit and unwanted advances in the underground parking lot. I reported it to a nearby officer."
Brunswick,-37.773737,144.960856,2014-05-29,SEXUAL_ASSAULT,"On a quiet side street, an individual who appeared intoxicated forced an unwanted physical encounter outside a popular cafe. I quickly ducked into a shop."
North Melbourne,-37.789647,144.943997,2014-05-30,STREET_HARASSMENT,"Broad daylight, near the shops, a group of teenagers shouted nonsense to intimidate near the ticket barriers. I felt very unsafe."
Toorak,-37.847383,145.007897,2014-05-31,UNWANTED_PHYSICAL_CONTACT,"While walking home, a group of skaters grabbed the back of my jacket outside a 7-Eleven. They eventually walked off."
Collingwood,-37.800474,144.981078,2014-05-31,STREET_HARASSMENT,"Waiting for a rideshare to arrive, a person with their hood up mocked my appearance loudly in the middle of the park. I eventually lost them in the crowd."
Moonee Ponds,-37.76794,144.927754,2014-06-01,STREET_HARASSMENT,"Just as the sun was setting, a woman in a reflective vest tried to engage in unwanted conversation in the middle of the park. I called the police later."
Collingwood,-37.794583,144.993699,2014-06-02,SEXUAL_ASSAULT,"Walking the dog around the block, two men pinned me against a wall briefly at the taxi rank. I felt extremely intimidated."
Abbotsford,-37.79887,144.998114,2014-06-02,STREET_HARASSMENT,"Taking a shortcut through a park, a group of individuals mocked my appearance loudly near the tram stop. I called the police later."
Carlton,-37.804935,144.968293,2014-06-02,UNWANTED_PHYSICAL_CONTACT,"Just as the sun was setting, a group of teenagers jostled me while standing in line outside a 24-hour gym. I reported it via a safety app."
Northcote,-37.767157,145.002339,2014-06-05,STREET_HARASSMENT,"Commuting during the morning rush, an individual who appeared intoxicated made persistent unwanted comments near a historic monument. I tried to ignore them."
Collingwood,-37.801005,144.982443,2014-06-05,STREET_HARASSMENT,"Meeting friends for drinks, an aggressive individual shouted derogatory remarks near a bicycle path. They eventually walked off."
Elwood,-37.886668,144.979475,2014-06-07,STREET_HARASSMENT,"Coming home from the night shift, a person who seemed to be following me refused to let me pass while staring near a historic monument. I won't be walking that way again."
Abbotsford,-37.794811,144.993345,2014-06-07,SEXUAL_ASSAULT,"While walking home, a group of skaters exposed themselves in public along the bike path by the creek. I called a friend immediately."
Hawthorn,-37.82453,145.045134,2014-06-08,UNWANTED_PHYSICAL_CONTACT,"Heading to the gym early, a group of teenagers pushed past me aggressively outside a supermarket. I was left feeling vulnerable."
Elwood,-37.87481,144.991594,2014-06-08,UNWANTED_PHYSICAL_CONTACT,"Coming back from a night out, a woman in a reflective vest tugged on my backpack along the bike path by the creek. I called the police later."
Brunswick,-37.773936,144.964679,2014-06-10,UNWANTED_PHYSICAL_CONTACT,"Enjoying a coffee on the sidewalk, a middle-aged man attempted to snatch my phone in a poorly lit laneway. I'm shaken but okay."
Moonee Ponds,-37.764809,144.922733,2014-06-12,STREET_HARASSMENT,"Broad daylight, near the shops, a group of individuals threatened to follow me home outside a pharmacy. I shouted at them to leave me alone."
Williamstown,-37.857606,144.896085,2014-06-14,UNWANTED_PHYSICAL_CONTACT,"Broad daylight, near the shops, a group of teenagers nudged me forcefully at the taxi rank. I reported it via a safety app."
North Melbourne,-37.79827,144.949339,2014-06-15,UNWANTED_PHYSICAL_CONTACT,"Returning books to the library, someone leaning against a wall made inappropriate contact in a crowd outside a 24-hour gym. I called the police later."
Southbank,-37.827851,144.967989,2014-06-17,STREET_HARASSMENT,"While waiting for the tram, someone leaning against a wall engaged in intimidating verbal behavior near a deserted construction zone. I was left feeling vulnerable."
Abbotsford,-37.807708,144.994313,2014-06-17,SEXUAL_ASSAULT,"Returning books to the library, someone leaning against a wall pinned me against a wall briefly at a crowded intersection. I felt extremely intimidated."
Williamstown,-37.859261,144.909819,2014-06-17,SEXUAL_ASSAULT,"Commuting during the morning rush, a person with their hood up exposed themselves in public by the public restrooms. I felt my heart racing."
Hawthorn,-37.818349,145.027266,2014-06-18,SEXUAL_ASSAULT,"While waiting for the tram, an aggressive individual made explicit and unwanted advances outside a residential building. I took a photo from a distance."
Richmond,-37.831601,144.996856,2014-06-19,SEXUAL_ASSAULT,"Taking a shortcut through a park, someone leaning against a wall pinned me against a wall briefly near a deserted construction zone. I shouted at them to leave me alone."
Brunswick,-37.764633,144.968778,2014-06-19,STREET_HARASSMENT,"Commuting during the morning rush, a group of teenagers used aggressive language outside a pub. I felt my heart racing."
Collingwood,-37.798909,144.98829,2014-06-20,SEXUAL_ASSAULT,"Coming home from the night shift, an aggressive individual forced an unwanted physical encounter at a crowded intersection. I eventually lost them in the crowd."
Docklands,-37.815798,144.95571,2014-06-21,STREET_HARASSMENT,"Coming back from a night out, a couple arguing loudly made inappropriate jokes outside a 7-Eleven. I took a photo from a distance."
Coburg,-37.735871,144.969239,2014-06-21,STREET_HARASSMENT,"Exploring the local market, an aggressive individual mocked my appearance loudly beside a row of parked cars. I felt very unsafe."
East Melbourne,-37.816729,144.976062,2014-06-22,UNWANTED_PHYSICAL_CONTACT,"After finishing dinner at a restaurant, a cyclist who stopped suddenly pushed past me aggressively beside a row of parked cars. I won't be walking that way again."
Toorak,-37.853928,145.018095,2014-06-22,SEXUAL_ASSAULT,"Just as the sun was setting, a middle-aged man reached out to touch me inappropriately near a bicycle path. I moved to a better-lit area."
Moonee Ponds,-37.777493,144.925134,2014-06-22,STREET_HARASSMENT,"Meeting friends for drinks, a middle-aged man used aggressive language outside a residential building. I reported it via a safety app."
Port Melbourne,-37.846149,144.93012,2014-06-23,SEXUAL_ASSAULT,"Coming back from a night out, an aggressive individual made explicit and unwanted advances near a bus shelter. I reported it via a safety app."
Thornbury,-37.764795,144.992129,2014-06-24,STREET_HARASSMENT,"Waiting for a rideshare to arrive, a person who seemed to be following me made persistent unwanted comments in a poorly lit laneway. Thankfully, a bystander helped."
