suburb,latitude,longitude,date,type,description
St Kilda,-37.856785,144.998794,2024-03-15,UNWANTED_PHYSICAL_CONTACT,"While walking home, an aggressive individual brushed against me multiple times outside a local pub. I called a friend immediately."
Frankston,-38.123473,145.119375,2024-03-16,UNWANTED_PHYSICAL_CONTACT,"Passing by a construction site, an individual who appeared intoxicated grabbed my arm in a poorly lit laneway. I reported it via a safety app."
Dandenong,-37.989118,145.192774,2024-03-16,SEXUAL_ASSAULT,"Coming back from a night out, a stranger wearing a hoodie violated personal space aggressively near the station car park. I reported it to a nearby officer."
Tarneit,-37.830926,144.663662,2024-03-17,STREET_HARASSMENT,"Just as the sun was setting, a group of individuals made persistent unwanted comments along the main road. I managed to run away."
Epping,-37.62535,145.012013,2024-03-17,SEXUAL_ASSAULT,"Taking a shortcut through a park, a group of teenagers committed a physical assault outside a 24-hour gym. I tried to ignore them."
Belgrave,-37.909282,145.338768,2024-03-18,SEXUAL_ASSAULT,"Heading to the gym early, a delivery driver groped me in the middle of the crowd near the station car park. I tried to ignore them."
St Albans,-37.716413,144.806907,2024-03-19,UNWANTED_PHYSICAL_CONTACT,"Broad daylight, near the shops, a delivery driver brushed against me multiple times outside a 24-hour gym. I reported it to a nearby officer."
Dandenong,-37.987805,145.219705,2024-03-20,SEXUAL_ASSAULT,"During the evening rush, a group of individuals committed a physical assault along the main road. I reported it to a nearby officer."
Ferntree Gully,-37.895567,145.27754,2024-03-21,STREET_HARASSMENT,"Walking to my car, a delivery driver cornered me and asked personal questions near the entrance of a shopping centre. I won't be walking that way again."
Belgrave,-37.904922,145.36412,2024-03-22,UNWANTED_PHYSICAL_CONTACT,"Taking a shortcut through a park, an individual who appeared intoxicated attempted to snatch my phone near the entrance of a shopping centre. I felt very unsafe."
Point Cook,-37.93508,144.748943,2024-03-22,UNWANTED_PHYSICAL_CONTACT,"After finishing dinner at a restaurant, a group of individuals brushed against me multiple times outside a 7-Eleven. I tried to ignore them."
St Kilda,-37.869544,144.971073,2024-03-24,SEXUAL_ASSAULT,"While waiting for the tram, a stranger wearing a hoodie exposed themselves in public near a bicycle path. I reported it to a nearby officer."
Tarneit,-37.81259,144.683431,2024-03-24,SEXUAL_ASSAULT,"Checking my phone at the bus stop, a lone person engaged in non-consensual touching by the public restrooms. I quickly ducked into a shop."
St Albans,-37.742125,144.802082,2024-03-26,SEXUAL_ASSAULT,"Just after leaving the station, a middle-aged man made explicit and unwanted advances along the main road. I reported it via a safety app."
Cranbourne,-38.120861,145.300441,2024-03-27,SEXUAL_ASSAULT,"Enjoying a coffee on the sidewalk, a person who seemed to be following me engaged in non-consensual touching in the underground parking lot. I managed to run away."
Lilydale,-37.769442,145.33823,2024-03-28,UNWANTED_PHYSICAL_CONTACT,"Enjoying a coffee on the sidewalk, someone on an e-scooter attempted to snatch my phone near the entrance of a shopping centre. I reported it via a safety app."
Lilydale,-37.758095,145.365596,2024-03-28,STREET_HARASSMENT,"Coming home from the night shift, a passerby engaged in intimidating verbal behavior outside a supermarket. I called a friend immediately."
Hurstbridge,-37.626895,145.184722,2024-03-28,UNWANTED_PHYSICAL_CONTACT,"During the evening rush, a passerby intentionally bumped into me outside a local pub. I eventually lost them in the crowd."
Point Cook,-37.912224,144.744103,2024-03-29,STREET_HARASSMENT,"Passing by a construction site, an individual who appeared intoxicated cornered me and asked personal questions near a bicycle path. I reported it via a safety app."
Tarneit,-37.827761,144.64204,2024-03-29,SEXUAL_ASSAULT,"On a quiet side street, a cyclist who stopped suddenly committed a physical assault by the public restrooms. I quickly ducked into a shop."
Healesville,-37.67154,145.48965,2024-04-01,STREET_HARASSMENT,"Walking to my car, someone on an e-scooter made persistent unwanted comments near the ticket barriers. I felt very unsafe."
Craigieburn,-37.575027,144.884926,2024-04-02,SEXUAL_ASSAULT,"Exploring the local market, a person who seemed to be following me exposed themselves in public near a bicycle path. I'm shaken but okay."
St Albans,-37.744602,144.7951,2024-04-02,SEXUAL_ASSAULT,"While waiting for the tram, a person acting erratically exposed themselves in public along the main road. I won't be walking that way again."
Point Cook,-37.928081,144.725508,2024-04-03,UNWANTED_PHYSICAL_CONTACT,"Walking the dog around the block, a stranger wearing a hoodie pushed past me aggressively near the ticket barriers. I won't be walking that way again."
Frankston,-38.128539,145.13561,2024-04-04,UNWANTED_PHYSICAL_CONTACT,"Walking to my car, a delivery driver brushed against me multiple times outside a local pub. I called a friend immediately."
Richmond,-37.828502,145.007464,2024-04-05,UNWANTED_PHYSICAL_CONTACT,"Passing by a construction site, two men brushed against me multiple times near the edge of the bushland. I tried to ignore them."
Epping,-37.627818,145.050112,2024-04-06,SEXUAL_ASSAULT,"Around midnight, a person acting erratically engaged in non-consensual touching at a crowded intersection. I managed to run away."
Pakenham,-38.071893,145.477783,2024-04-06,UNWANTED_PHYSICAL_CONTACT,"Around midnight, a person acting erratically pushed past me aggressively in a poorly lit laneway. I eventually lost them in the crowd."
Lilydale,-37.741803,145.373997,2024-04-06,UNWANTED_PHYSICAL_CONTACT,"Exploring the local market, a lone person pushed past me aggressively outside a local pub. No one intervened."
Epping,-37.655002,145.007334,2024-04-06,SEXUAL_ASSAULT,"Enjoying a coffee on the sidewalk, a delivery driver exposed themselves in public in a poorly lit laneway. I felt very unsafe."
St Albans,-37.74472,144.789601,2024-04-07,STREET_HARASSMENT,"Browsing the shops on a busy Saturday, a person who seemed to be following me engaged in intimidating verbal behavior outside a residential building. They eventually walked off."
Frankston,-38.137645,145.108536,2024-04-07,STREET_HARASSMENT,"Walking to my car, a passerby engaged in intimidating verbal behavior outside a supermarket. I eventually lost them in the crowd."
Broadmeadows,-37.690171,144.911244,2024-04-09,UNWANTED_PHYSICAL_CONTACT,"Passing by a construction site, an individual who appeared intoxicated attempted to snatch my phone at a crowded intersection. I quickly ducked into a shop."
Ferntree Gully,-37.886137,145.293088,2024-04-10,SEXUAL_ASSAULT,"Walking to my car, a middle-aged man exposed themselves in public outside a 7-Eleven. I'm shaken but okay."
Melton,-37.680257,144.564754,2024-04-13,UNWANTED_PHYSICAL_CONTACT,"Exploring the local market, an aggressive individual grabbed my hand and wouldn't let go by the public restrooms. I'm shaken but okay."
St Kilda,-37.871682,145.00599,2024-04-13,UNWANTED_PHYSICAL_CONTACT,"Just as the sun was setting, a middle-aged man attempted to snatch my phone near the ticket barriers. No one intervened."
Cranbourne,-38.122697,145.266052,2024-04-13,SEXUAL_ASSAULT,"Walking the dog around the block, an individual who appeared intoxicated exposed themselves in public at a crowded intersection. I eventually lost them in the crowd."
Cranbourne,-38.091689,145.294464,2024-04-14,STREET_HARASSMENT,"Just as the sun was setting, someone on an e-scooter cornered me and asked personal questions near the entrance of a shopping centre. I called a friend immediately."
Ringwood,-37.824268,145.233331,2024-04-14,SEXUAL_ASSAULT,"Enjoying a coffee on the sidewalk, someone on an e-scooter violated personal space aggressively near the ticket barriers. I felt very unsafe."
Whittlesea,-37.533701,145.105955,2024-04-15,UNWANTED_PHYSICAL_CONTACT,"Walking to my car, a delivery driver tried to pull my bag in the middle of the park. I won't be walking that way again."
Hurstbridge,-37.629319,145.208377,2024-04-15,UNWANTED_PHYSICAL_CONTACT,"Around midnight, a lone person attempted to snatch my phone in the underground parking lot. I quickly ducked into a shop."
Pakenham,-38.078694,145.468112,2024-04-17,STREET_HARASSMENT,"Heading to the gym early, an aggressive individual followed me for several blocks in a poorly lit laneway. No one intervened."
Lilydale,-37.726544,145.342338,2024-04-18,STREET_HARASSMENT,"Heading to the gym early, a group of teenagers engaged in intimidating verbal behavior outside a supermarket. I quickly ducked into a shop."
Cheltenham,-37.959778,145.069732,2024-04-21,SEXUAL_ASSAULT,"Coming back from a night out, a person who seemed to be following me exposed themselves in public near the ticket barriers. I managed to run away."
Tarneit,-37.825943,144.661425,2024-04-22,STREET_HARASSMENT,"After finishing dinner at a restaurant, a cyclist who stopped suddenly shouted derogatory remarks near the edge of the bushland. I eventually lost them in the crowd."
Footscray,-37.784534,144.88511,2024-04-23,UNWANTED_PHYSICAL_CONTACT,"Coming back from a night out, a group of teenagers tried to pull my bag in the middle of the park. I reported it via a safety app."
Healesville,-37.643238,145.499456,2024-04-24,STREET_HARASSMENT,"Just as the sun was setting, a group of teenagers blocked my path while catcalling in a poorly lit laneway. I called a friend immediately."
Craigieburn,-37.593313,144.921542,2024-04-24,STREET_HARASSMENT,"Walking the dog around the block, two men engaged in intimidating verbal behavior in a poorly lit laneway. I reported it to a nearby officer."
Craigieburn,-37.580193,144.889765,2024-04-24,STREET_HARASSMENT,"Taking a shortcut through a park, a cyclist who stopped suddenly shouted offensive slurs outside a supermarket. I quickly ducked into a shop."
Melton,-37.673046,144.565714,2024-04-24,UNWANTED_PHYSICAL_CONTACT,"While walking home, a cyclist who stopped suddenly grabbed my hand and wouldn't let go at a crowded intersection. I managed to run away."
Mornington,-38.211021,145.064094,2024-04-24,STREET_HARASSMENT,"Coming home from the night shift, a person acting erratically engaged in intimidating verbal behavior near the edge of the bushland. I tried to ignore them."
Hurstbridge,-37.637443,145.211815,2024-04-25,SEXUAL_ASSAULT,"During the evening rush, a stranger wearing a hoodie made explicit and unwanted advances outside a 7-Eleven. I eventually lost them in the crowd."
Point Cook,-37.948862,144.7748,2024-04-25,UNWANTED_PHYSICAL_CONTACT,"Coming home from the night shift, a group of individuals brushed against me multiple times near the station entrance. I called a friend immediately."
Dandenong,-37.985914,145.19629,2024-04-26,STREET_HARASSMENT,"Enjoying a coffee on the sidewalk, a group of individuals shouted derogatory remarks in the middle of the park. I reported it to a nearby officer."
Broadmeadows,-37.687499,144.905136,2024-04-27,UNWANTED_PHYSICAL_CONTACT,"Walking to my car, a stranger wearing a hoodie tried to pull my bag near the ticket barriers. I'm shaken but okay."
Frankston,-38.124464,145.128631,2024-04-27,SEXUAL_ASSAULT,"Passing by a construction site, a delivery driver engaged in non-consensual touching by the public restrooms. I reported it to a nearby officer."
Broadmeadows,-37.698892,144.899243,2024-04-27,STREET_HARASSMENT,"Walking to my car, someone on an e-scooter engaged in intimidating verbal behavior near a bicycle path. I managed to run away."
Werribee,-37.924713,144.657404,2024-04-30,STREET_HARASSMENT,"Walking the dog around the block, a middle-aged man engaged in intimidating verbal behavior outside a 24-hour gym. I reported it via a safety app."
Lilydale,-37.733915,145.356401,2024-05-01,SEXUAL_ASSAULT,"Walking the dog around the block, someone on an e-scooter made explicit and unwanted advances near a bicycle path. I felt very unsafe."
Craigieburn,-37.583206,144.884026,2024-05-02,UNWANTED_PHYSICAL_CONTACT,"Walking the dog around the block, someone on an e-scooter brushed against me multiple times at a crowded intersection. I reported it via a safety app."
Werribee,-37.879334,144.663508,2024-05-03,UNWANTED_PHYSICAL_CONTACT,"Walking the dog around the block, a delivery driver grabbed my arm outside a residential building. I managed to run away."
Whittlesea,-37.523471,145.121275,2024-05-04,SEXUAL_ASSAULT,"Checking my phone at the bus stop, a cyclist who stopped suddenly made explicit and unwanted advances outside a 7-Eleven. I managed to run away."
